gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count
Female,20,USA,Dhaka,Individual,20,Mobile,Yearly,22,5,18.454925644099085,5,0.0,1,10,200,Card,0,No,No,1,17.257559808196856,Billing,3.0,1,0.75,0.22,89,Satisfied,2
Male,30,USA,New York,Individual,21,Mobile,Quarterly,32,4,9.11916483771,10,0.0,7,10,210,PayPal,0,No,No,1,7.121574129758788,,3.0,0,0.86,0.15,68,Unsatisfied,0
Male,48,UK,Sydney,SME,24,Web,Yearly,27,7,15.094707979204298,6,-0.04,12,20,480,Bank Transfer,2,No,No,2,20.39906458029853,,4.0,0,0.56,0.38,12,Neutral,1
Male,23,Canada,New York,Individual,17,Mobile,Quarterly,23,2,7.324789915821733,7,-0.09,3,70,1190,Bank Transfer,1,No,Yes,2,28.36220072726861,Technical,4.0,0,0.77,0.34,90,Neutral,1
Male,39,USA,Berlin,Individual,5,Referral,Monthly,17,6,13.60956387972804,5,-0.17,6,20,100,Card,0,No,Yes,1,13.411251979777749,Billing,3.0,0,0.56,0.26,67,Satisfied,1
Male,58,Canada,Delhi,Individual,8,Web,Yearly,12,3,31.616842917534957,8,0.21,3,70,560,Bank Transfer,0,Yes,No,1,21.02096150712615,Billing,3.0,0,0.11,0.14,-56,Satisfied,1
Female,60,Canada,Delhi,Individual,32,Mobile,Quarterly,20,5,1.0,4,-0.03,0,30,960,Card,0,No,No,1,48.41634693280005,Billing,4.0,0,0.65,0.17,25,Unsatisfied,0
Male,56,USA,Toronto,Individual,51,Web,Yearly,29,6,19.779004784414663,2,-0.02,0,10,510,Card,1,No,No,5,22.220651100881053,,4.0,2,0.31,0.42,43,Neutral,1
Male,58,USA,Berlin,SME,41,Web,Monthly,36,2,12.886219167535346,5,-0.01,8,20,820,PayPal,2,No,No,2,37.76226026464554,Billing,3.0,0,0.41,0.38,-13,Neutral,0
Male,54,USA,Dhaka,SME,21,Web,Monthly,19,7,18.814474245950294,1,0.01,4,20,420,Card,0,No,No,2,35.27779667006672,Technical,3.0,0,0.4,0.48,27,Satisfied,4
Male,46,USA,Toronto,Individual,40,Mobile,Quarterly,17,5,14.73859019586228,4,0.21,4,100,4000,Card,0,No,No,1,17.06949430762613,Service,5.0,0,0.69,0.33,70,Neutral,0
Female,32,Canada,Delhi,SME,50,Referral,Quarterly,17,0,17.36379460597037,3,0.01,16,50,2500,PayPal,0,Yes,No,1,17.357997143951124,Technical,3.0,0,0.62,0.21,36,Unsatisfied,3
Male,26,Canada,Dhaka,Enterprise,5,Referral,Yearly,22,5,3.693036809177928,6,0.21,2,50,250,Bank Transfer,1,No,Yes,0,32.39951407633436,Technical,4.0,0,0.51,0.16,13,Satisfied,3
Female,57,USA,Sydney,Individual,28,Referral,Monthly,12,4,1.0,3,0.12,5,50,1400,Card,0,Yes,Yes,0,22.506275071893715,Billing,4.0,0,0.72,0.09,25,Satisfied,0
Female,29,USA,London,Individual,45,Referral,Monthly,28,5,11.525368640100284,6,-0.1,1,50,2250,Card,0,No,No,2,24.05779098265932,,4.0,0,0.73,0.29,-35,Satisfied,1
Female,65,USA,Sydney,Individual,39,Web,Quarterly,27,2,17.024222928636156,5,-0.06,12,10,390,Bank Transfer,1,No,No,1,23.36622170485293,,3.0,0,0.51,0.46,6,Satisfied,0
Female,37,Canada,Toronto,SME,49,Mobile,Yearly,21,0,6.379165619796337,5,0.17,10,10,490,PayPal,0,No,Yes,2,1.7387537252708043,Service,2.0,0,0.71,0.37,55,Satisfied,3
Male,74,Bangladesh,London,SME,32,Web,Monthly,14,5,3.286138839651038,4,-0.27,0,50,1600,Card,0,Yes,No,2,32.64464502998925,Service,2.0,0,0.16,0.34,27,Satisfied,1
Male,73,UK,Sydney,Individual,11,Web,Monthly,26,6,21.945890813036318,5,-0.13,20,20,220,Card,1,Yes,No,2,21.78213877172676,Billing,5.0,0,0.52,0.16,52,Unsatisfied,2
Male,50,Germany,Toronto,SME,27,Web,Yearly,8,7,6.32638235370459,3,0.22,3,10,270,Card,0,No,No,0,33.260660125934834,Service,3.0,0,0.37,0.35,-12,Neutral,1
Female,66,UK,Delhi,Enterprise,29,Web,Quarterly,4,1,13.673138385183892,2,-0.13,1,20,580,Card,3,No,No,3,21.839372251582432,Billing,3.0,0,0.76,0.05,76,Satisfied,0
Female,70,Canada,Toronto,Individual,30,Web,Quarterly,21,1,16.60635411195677,2,-0.02,38,20,600,Bank Transfer,0,No,No,2,31.194278131080672,Service,3.0,1,0.33,0.04,-22,Satisfied,1
Male,69,Canada,London,SME,7,Web,Quarterly,14,1,13.402875996033751,5,-0.02,14,30,210,Card,1,No,Yes,0,35.28785267133716,Technical,3.0,0,0.9,0.04,-29,Unsatisfied,0
Male,42,Germany,Sydney,SME,5,Web,Monthly,7,0,11.691446968267108,3,-0.09,2,100,500,Card,0,No,Yes,1,22.063554114295467,Service,4.0,0,0.32,0.09,29,Unsatisfied,0
Male,47,Bangladesh,Dhaka,Individual,26,Web,Monthly,34,2,19.89075456483293,5,0.15,11,50,1300,Card,0,No,No,2,40.89687932868839,Billing,4.0,0,0.24,0.12,17,Satisfied,2
Male,73,Canada,London,SME,43,Mobile,Yearly,40,3,9.848979587800128,12,0.03,10,10,430,PayPal,1,No,No,1,11.408479346237227,Service,4.0,0,0.73,0.35,33,Neutral,1
Female,30,Bangladesh,Dhaka,Individual,58,Mobile,Monthly,33,0,16.49262863294861,6,0.35,11,50,2900,Card,0,No,No,1,28.165347065610945,Service,3.0,0,0.55,0.09,-38,Satisfied,1
Female,55,Germany,Delhi,SME,25,Mobile,Monthly,25,6,22.86734584956459,4,-0.14,6,50,1250,Card,0,No,Yes,1,21.88804587629212,Technical,3.0,1,0.67,0.38,-60,Satisfied,1
Female,36,Germany,New York,SME,57,Web,Quarterly,15,5,27.435371164622403,6,0.34,15,30,1710,Card,0,No,No,1,29.342276492996177,Service,3.0,0,0.71,0.45,28,Satisfied,0
Male,53,Australia,Toronto,Individual,54,Web,Yearly,3,6,12.62696165095681,5,-0.02,15,30,1620,Card,0,Yes,No,2,22.637465940048788,Billing,5.0,0,0.6,0.05,61,Unsatisfied,1
Male,30,Australia,Dhaka,Individual,53,Web,Quarterly,28,7,17.402521491545894,5,0.32,4,70,3710,Bank Transfer,0,Yes,No,2,47.08031964064144,,4.0,0,0.68,0.17,17,Satisfied,0
Female,52,USA,Delhi,Individual,4,Web,Quarterly,22,3,13.008181228613664,4,-0.07,35,70,280,PayPal,0,Yes,No,2,33.494753805714176,Billing,2.0,0,0.45,0.21,7,Satisfied,0
Female,26,India,New York,Individual,41,Mobile,Monthly,11,6,13.648561701503022,9,0.14,2,20,820,Card,0,No,No,1,29.52758848818605,,3.0,0,0.73,0.5,33,Unsatisfied,1
Female,21,Bangladesh,Sydney,Individual,13,Web,Yearly,9,6,28.46839876010918,3,-0.1,2,70,910,Card,0,No,No,1,10.698402956254512,Billing,2.0,0,0.47,0.17,3,Satisfied,1
Male,71,Canada,Toronto,SME,19,Web,Monthly,23,7,17.799359791562917,2,-0.17,2,20,380,Card,0,No,No,1,24.10140644735796,Technical,5.0,0,0.17,0.11,37,Neutral,3
Female,30,USA,Delhi,Individual,30,Mobile,Quarterly,33,1,16.06657532220184,3,-0.01,0,20,600,Card,0,Yes,No,2,22.69475554449904,,4.0,0,0.74,0.46,-8,Neutral,1
Male,23,Bangladesh,New York,SME,3,Web,Quarterly,24,7,11.915115218239212,2,0.15,27,20,60,Card,1,No,No,1,37.21718275963096,Technical,3.0,0,0.44,0.06,99,Neutral,4
Male,40,Australia,New York,Individual,57,Mobile,Monthly,23,2,11.674071258126457,5,0.17,9,30,1710,Card,0,No,No,2,23.45717731449987,Service,3.0,0,0.87,0.21,44,Satisfied,1
Male,33,Canada,Toronto,Individual,10,Web,Monthly,16,5,20.41728333369771,8,-0.2,21,50,500,PayPal,1,No,Yes,0,29.470087116591092,Service,5.0,0,0.71,0.24,14,Neutral,0
Male,34,Australia,Dhaka,Individual,41,Mobile,Quarterly,22,3,22.83517770213526,5,0.09,26,100,4100,PayPal,0,No,No,2,22.344374661549452,Technical,4.0,0,0.84,0.12,36,Neutral,4
Female,22,India,Toronto,Individual,18,Referral,Monthly,37,1,23.27953717279545,1,0.09,20,20,360,Bank Transfer,0,Yes,Yes,0,16.295541434393094,Billing,3.0,1,0.62,0.22,31,Neutral,0
Male,52,Germany,Delhi,SME,2,Mobile,Quarterly,26,0,22.012031404031998,8,0.1,20,10,20,PayPal,1,Yes,No,2,40.65458007593706,Service,5.0,1,0.32,0.27,14,Satisfied,1
Male,72,India,Toronto,Enterprise,46,Mobile,Yearly,11,7,22.31267301648973,4,0.17,13,10,460,Bank Transfer,0,No,No,4,23.075290367235127,Technical,5.0,0,0.41,0.35,16,Unsatisfied,3
Female,26,Australia,Berlin,SME,4,Referral,Monthly,23,1,22.928758631565508,6,0.1,14,20,80,Bank Transfer,1,No,No,0,22.453985721939294,Billing,3.0,0,0.7,0.01,59,Neutral,1
Female,58,India,Toronto,Individual,34,Mobile,Yearly,26,1,17.165569560647743,4,0.04,2,10,340,Card,0,No,No,0,12.636944921638028,Technical,3.0,0,0.25,0.14,-15,Satisfied,0
Male,63,India,London,Individual,41,Web,Quarterly,18,6,21.381685910496643,4,0.07,12,100,4100,Card,0,No,No,2,22.576515654382145,,3.0,1,0.6,0.26,8,Unsatisfied,3
Female,30,UK,Sydney,Individual,45,Web,Monthly,21,1,16.45718788318915,3,0.1,15,10,450,Card,0,No,No,1,17.393687749009793,Technical,5.0,1,0.4,0.2,61,Neutral,0
Female,21,India,Toronto,SME,11,Mobile,Monthly,33,5,16.68570504215443,4,0.25,8,20,220,Card,2,No,No,0,20.67329618196678,,5.0,0,0.53,0.13,61,Satisfied,2
Male,62,India,Toronto,Individual,37,Referral,Monthly,26,5,25.836623063456408,7,-0.03,25,10,370,PayPal,0,No,Yes,0,40.49256196883725,,5.0,0,0.75,0.21,-16,Unsatisfied,0
Male,48,Bangladesh,Delhi,SME,36,Web,Monthly,21,4,14.543405004666925,2,0.14,15,30,1080,Card,0,No,No,2,26.17639183516236,Billing,3.0,1,0.72,0.49,-100,Neutral,1
Male,73,USA,Dhaka,Individual,38,Referral,Monthly,34,6,14.305783692470069,7,-0.19,6,10,380,PayPal,0,No,No,2,22.88880503760251,Technical,5.0,1,0.75,0.24,5,Satisfied,2
Male,33,Germany,Sydney,Individual,15,Web,Yearly,33,5,15.324410554691228,5,0.01,6,10,150,PayPal,1,No,No,0,24.337398796137624,Technical,2.0,0,0.25,0.32,35,Satisfied,1
Female,64,UK,Berlin,Individual,37,Mobile,Quarterly,30,4,10.626134410887996,4,0.09,8,50,1850,Card,0,No,No,0,27.13535752630068,Technical,4.0,1,0.41,0.12,46,Unsatisfied,0
Male,40,Bangladesh,Sydney,SME,45,Web,Monthly,25,1,24.38562875638136,6,-0.11,24,20,900,Card,0,No,No,1,25.016022421114016,Billing,3.0,0,0.81,0.26,81,Satisfied,2
Male,64,Australia,Delhi,SME,19,Web,Monthly,28,0,22.93877563364512,1,-0.13,24,30,570,PayPal,0,No,No,2,19.939908270651998,Service,4.0,0,0.29,0.19,-14,Satisfied,1
Male,38,Germany,Dhaka,Individual,47,Mobile,Quarterly,14,4,23.11855285309084,9,0.01,14,20,940,PayPal,0,Yes,No,1,24.84350657572855,Technical,5.0,0,0.67,0.38,-5,Satisfied,2
Male,48,India,Toronto,SME,17,Referral,Quarterly,32,4,25.444138055517925,3,-0.16,12,30,510,Card,1,No,No,2,36.83311528220102,Technical,4.0,0,0.7,0.12,-1,Satisfied,1
Female,49,USA,Dhaka,Individual,52,Web,Quarterly,21,4,7.867908874030382,8,0.12,2,100,5200,Card,2,Yes,Yes,1,37.28545123049179,,3.0,1,0.88,0.19,-18,Satisfied,0
Female,71,Canada,Toronto,Individual,59,Referral,Monthly,17,7,8.538953582603897,6,0.06,8,30,1770,Card,2,No,No,1,35.001680651519194,Technical,2.0,0,0.89,0.49,48,Neutral,2
Male,38,UK,New York,Individual,50,Web,Monthly,12,2,14.002247036821698,3,-0.16,0,50,2500,Card,2,No,No,0,30.30145455091285,Technical,4.0,2,0.18,0.41,40,Unsatisfied,1
Male,37,Canada,Sydney,Individual,7,Web,Yearly,18,5,25.136206128427386,3,0.07,4,50,350,PayPal,0,Yes,No,0,35.5370081907797,Service,5.0,1,0.29,0.16,8,Unsatisfied,2
Male,64,Germany,Toronto,Individual,41,Mobile,Yearly,14,0,6.823308216476683,3,0.13,3,50,2050,Card,1,No,No,2,11.991584782024956,Billing,3.0,0,0.28,0.45,28,Satisfied,1
Female,58,Australia,Toronto,Individual,3,Web,Yearly,15,0,12.775716902581909,8,0.11,18,20,60,Card,3,Yes,No,1,21.09369979594811,Technical,2.0,0,0.48,0.07,-31,Satisfied,1
Female,28,Germany,Delhi,Individual,31,Mobile,Yearly,17,6,11.160083941923418,3,0.08,2,10,310,Card,2,No,Yes,2,31.855652176086863,Billing,4.0,0,0.15,0.28,14,Neutral,1
Male,55,India,Sydney,Individual,45,Referral,Quarterly,22,3,20.489127422283325,4,-0.0,1,20,900,PayPal,1,No,No,4,38.94857697487856,Billing,4.0,0,0.58,0.29,31,Satisfied,2
Male,37,USA,Sydney,Individual,29,Mobile,Quarterly,13,6,19.964956414124224,6,-0.11,23,10,290,Card,1,No,No,2,34.521541845983165,Service,4.0,1,0.24,0.31,74,Satisfied,0
Female,65,Canada,Berlin,Individual,39,Web,Monthly,10,4,11.025915675988667,5,0.09,1,30,1170,Bank Transfer,0,Yes,No,1,28.246495891855197,,3.0,0,0.42,0.45,70,Unsatisfied,0
Male,69,Australia,Berlin,Individual,21,Web,Quarterly,16,3,17.14947536765464,3,0.42,8,20,420,Card,1,Yes,Yes,1,25.42622353871072,Technical,5.0,0,0.47,0.26,100,Satisfied,0
Male,74,Germany,Toronto,Individual,52,Web,Monthly,33,5,13.282029061786895,9,-0.0,2,50,2600,Card,0,No,No,1,16.618193053004717,,3.0,0,0.82,0.22,33,Satisfied,1
Male,68,Australia,London,Individual,4,Mobile,Monthly,13,5,9.42432869110695,7,0.08,4,50,200,Card,0,No,No,2,32.98812077914569,Technical,2.0,0,0.55,0.26,12,Satisfied,2
Male,74,UK,Delhi,Individual,47,Mobile,Yearly,14,3,9.936090343242132,8,0.25,0,50,2350,PayPal,0,No,Yes,1,40.8910810206351,Service,5.0,0,0.31,0.18,7,Unsatisfied,1
Male,45,Australia,Toronto,SME,1,Web,Quarterly,36,2,31.11062409595205,7,-0.05,4,20,20,Card,0,No,No,0,33.35956569186356,Billing,4.0,2,0.22,0.32,-20,Neutral,2
Male,73,Bangladesh,London,Individual,21,Mobile,Yearly,21,7,15.8705201375972,4,0.39,4,10,210,Card,0,Yes,No,1,26.85960827371692,Billing,4.0,0,0.72,0.11,-22,Satisfied,2
Female,28,India,Delhi,Individual,54,Referral,Monthly,19,3,19.62874602398396,5,0.16,14,50,2700,Card,0,Yes,No,3,19.205812464675372,Service,4.0,1,0.85,0.25,26,Satisfied,1
Female,68,Bangladesh,London,Individual,14,Web,Monthly,14,0,19.98175317479074,4,0.17,1,100,1400,PayPal,1,No,No,1,39.71519941428939,Service,4.0,1,0.64,0.2,-49,Satisfied,0
Male,32,Australia,London,Individual,15,Mobile,Monthly,13,3,7.284064806316635,7,0.12,12,10,150,Bank Transfer,0,No,Yes,1,45.71106589240125,Technical,4.0,1,0.2,0.25,-2,Satisfied,2
Male,74,Australia,Sydney,Individual,41,Mobile,Monthly,15,4,15.098258211323854,7,-0.03,6,20,820,PayPal,0,No,No,2,19.87758319083436,Billing,4.0,1,0.82,0.11,41,Neutral,0
Female,53,Germany,Berlin,Individual,28,Web,Yearly,11,0,19.402926880745543,6,-0.02,0,20,560,Card,0,Yes,No,1,21.850804463326952,,4.0,0,0.24,0.28,29,Neutral,0
Female,48,India,Toronto,SME,56,Mobile,Quarterly,26,4,9.827325723187675,4,-0.03,10,30,1680,PayPal,1,No,No,1,37.12615155711507,Service,4.0,0,0.34,0.17,39,Satisfied,1
Male,35,Bangladesh,Berlin,SME,28,Mobile,Quarterly,11,1,11.942428418466369,6,0.1,9,50,1400,Card,0,No,Yes,2,18.84808357970465,Technical,3.0,0,0.83,0.06,35,Satisfied,1
Female,37,Canada,New York,SME,48,Mobile,Monthly,50,0,22.504235371872777,5,0.11,12,50,2400,Card,0,No,No,3,19.58188868358952,Service,3.0,1,0.9,0.3,13,Neutral,1
Female,18,India,New York,SME,49,Referral,Quarterly,17,6,15.290132469520048,5,-0.13,48,20,980,Card,0,No,No,0,20.167005326674627,Service,5.0,0,0.4,0.05,-71,Satisfied,2
Female,73,Australia,New York,SME,58,Referral,Monthly,11,3,18.46725686956041,4,-0.19,4,20,1160,Bank Transfer,0,Yes,No,1,36.69266219690136,Technical,3.0,0,0.46,0.47,34,Neutral,0
Male,56,Germany,Toronto,SME,24,Web,Quarterly,14,7,8.68595734518936,3,0.14,42,100,2400,PayPal,2,No,No,1,16.809267012215624,Technical,4.0,0,0.32,0.49,51,Satisfied,0
Male,48,Canada,Delhi,SME,36,Web,Monthly,14,2,9.571997356361235,3,0.15,43,20,720,Card,0,Yes,No,1,4.581357639832923,Technical,4.0,0,0.59,0.34,8,Satisfied,2
Female,63,Bangladesh,Berlin,SME,16,Web,Yearly,10,2,19.3261398980902,4,-0.01,11,10,160,Card,1,Yes,Yes,0,20.88835069616616,Technical,5.0,2,0.33,0.46,-8,Satisfied,2
Male,70,India,Toronto,SME,31,Web,Quarterly,24,2,7.222151266664813,4,0.26,17,20,620,Card,0,Yes,No,0,26.19862848037305,Technical,3.0,0,0.86,0.38,100,Satisfied,0
Male,45,India,Dhaka,SME,5,Web,Monthly,11,3,10.508379689101606,5,-0.19,11,70,350,Card,0,No,No,1,31.21319338152871,Technical,3.0,0,0.72,0.39,42,Neutral,2
Male,56,Canada,Berlin,Individual,28,Web,Monthly,14,4,25.404862278322604,8,0.03,20,30,840,PayPal,1,No,No,3,34.74671821106448,Technical,3.0,1,0.67,0.09,26,Neutral,1
Female,26,Germany,Dhaka,SME,39,Web,Yearly,1,4,19.110845418770342,2,0.3,10,30,1170,PayPal,0,No,No,1,20.20092305841476,Technical,4.0,1,0.29,0.43,6,Unsatisfied,1
Female,73,Australia,New York,SME,20,Referral,Yearly,19,6,21.691816097273566,3,-0.02,6,30,600,Card,0,No,No,2,1.444087865973536,Technical,2.0,0,0.27,0.38,45,Neutral,2
Male,18,Australia,Dhaka,Individual,53,Web,Monthly,28,1,21.37432554386832,5,0.11,13,30,1590,PayPal,2,No,No,1,17.034823212417777,Technical,3.0,0,0.21,0.34,28,Neutral,0
Female,53,Germany,Delhi,SME,42,Mobile,Quarterly,27,2,17.21333595439657,5,0.11,2,50,2100,PayPal,1,No,Yes,1,23.07619010642225,Technical,3.0,1,0.51,0.45,36,Unsatisfied,1
Male,63,UK,New York,Enterprise,56,Mobile,Monthly,4,6,19.090157313022807,8,0.12,16,70,3920,PayPal,0,Yes,No,2,14.733028277987138,Technical,4.0,0,0.49,0.47,-84,Satisfied,3
Male,55,UK,Delhi,Enterprise,16,Web,Monthly,20,0,22.386915085254632,1,0.04,10,10,160,Card,0,No,No,3,35.63603027991927,Billing,3.0,0,0.79,0.41,-10,Unsatisfied,0
Female,70,Bangladesh,London,Individual,53,Mobile,Quarterly,21,1,1.0,4,0.13,6,70,3710,Bank Transfer,0,Yes,No,2,35.797663979457226,Technical,3.0,0,0.42,0.3,83,Neutral,1
Female,47,Australia,Sydney,Individual,25,Web,Yearly,18,1,10.573962349335533,6,-0.16,5,100,2500,Card,1,No,No,2,28.658360480068254,Service,5.0,0,0.48,0.29,-8,Satisfied,2
Male,57,Germany,Dhaka,SME,39,Referral,Quarterly,18,2,9.809942843422167,9,-0.24,20,30,1170,Card,0,No,No,1,25.24143835109696,Technical,3.0,0,0.15,0.25,70,Satisfied,1
Male,45,Germany,New York,Individual,54,Web,Monthly,23,4,16.952832630660893,3,0.25,3,20,1080,PayPal,0,No,No,3,14.151818846793116,Billing,4.0,0,0.57,0.09,-3,Satisfied,1
Male,61,UK,New York,SME,29,Mobile,Monthly,14,0,18.33552164939154,4,-0.0,12,20,580,Card,2,No,Yes,1,18.28339088409396,Service,3.0,0,0.13,0.06,78,Satisfied,0
Male,44,India,Delhi,SME,15,Referral,Monthly,29,4,1.0,6,-0.1,13,30,450,PayPal,0,No,No,1,32.46553558480596,Technical,2.0,0,0.85,0.13,-24,Satisfied,0
Female,55,USA,Dhaka,Individual,59,Web,Monthly,12,0,16.004153214742125,5,0.34,4,50,2950,Bank Transfer,2,No,No,1,19.455939902133288,Technical,4.0,0,0.68,0.27,44,Unsatisfied,0
Female,20,Canada,Berlin,Individual,40,Mobile,Quarterly,24,6,2.4810992183027025,1,0.22,0,50,2000,Bank Transfer,0,No,No,2,27.004717431707853,Service,5.0,0,0.7,0.34,0,Satisfied,0
Male,65,UK,Berlin,Individual,14,Referral,Quarterly,19,4,20.1634276754557,3,0.02,12,30,420,Card,0,No,No,0,21.038993887724704,Technical,4.0,0,0.82,0.33,11,Satisfied,0
Female,25,USA,Dhaka,Individual,2,Mobile,Monthly,13,1,17.296826219244288,4,0.29,3,50,100,Bank Transfer,0,No,No,3,13.485255208340956,,4.0,0,0.54,0.44,100,Neutral,0
Male,41,Germany,Berlin,Individual,9,Web,Monthly,8,1,5.795895245955194,6,-0.03,38,10,90,Card,1,Yes,No,1,25.511392671179166,Service,2.0,0,0.16,0.15,-5,Satisfied,2
Male,24,India,New York,SME,27,Web,Monthly,16,6,22.73320705237671,6,0.2,45,10,270,Card,0,No,No,1,33.005580276083776,Service,3.0,1,0.56,0.12,6,Satisfied,0
Female,23,Canada,Delhi,Individual,51,Web,Monthly,19,3,21.505028896266325,1,-0.22,6,50,2550,Card,0,No,No,1,40.35746503800542,Billing,4.0,1,0.59,0.14,-10,Unsatisfied,0
Female,33,India,Dhaka,Individual,35,Mobile,Yearly,12,2,21.344731647094324,7,0.18,9,30,1050,Card,0,Yes,Yes,2,26.02878509178667,Service,4.0,1,0.65,0.13,13,Neutral,2
Male,45,India,London,Individual,9,Web,Monthly,26,4,21.82750879276542,4,0.17,0,30,270,Card,1,No,No,1,25.680790686420853,Technical,2.0,0,0.6,0.43,-12,Neutral,0
Female,49,Canada,Dhaka,SME,6,Web,Monthly,22,7,16.910686236310077,4,0.1,0,20,120,PayPal,0,No,Yes,2,12.477717401520213,Service,5.0,0,0.24,0.08,-33,Neutral,2
Male,36,Australia,Delhi,SME,41,Web,Monthly,20,5,31.68269007509999,1,0.16,3,50,2050,Card,0,No,Yes,0,11.298693060228825,Technical,4.0,1,0.49,0.16,2,Neutral,2
Female,41,Bangladesh,Toronto,SME,7,Web,Monthly,21,4,10.418367954992323,3,0.35,5,30,210,PayPal,1,Yes,No,2,25.56300046497021,Technical,3.0,0,0.67,0.13,58,Neutral,0
Male,62,Bangladesh,Sydney,Individual,36,Mobile,Quarterly,12,2,19.68088788681492,1,0.08,4,70,2520,PayPal,0,No,No,1,13.876333619057,Technical,4.0,0,0.65,0.35,87,Neutral,1
Female,67,Canada,New York,Individual,16,Web,Quarterly,17,6,17.038502009204425,4,-0.03,38,50,800,Bank Transfer,0,No,Yes,2,16.102949468223155,Technical,2.0,0,0.18,0.13,29,Neutral,0
Male,36,Germany,New York,Individual,40,Referral,Quarterly,23,4,12.660700139066616,6,0.19,9,30,1200,PayPal,1,No,Yes,0,14.12338021182516,Service,4.0,1,0.3,0.23,8,Unsatisfied,2
Male,54,UK,Toronto,SME,23,Web,Quarterly,24,0,3.892168197298947,2,0.04,4,20,460,Bank Transfer,1,No,No,0,29.206678701520687,Technical,4.0,0,0.74,0.22,-10,Satisfied,1
Male,60,Canada,Dhaka,Individual,30,Web,Monthly,16,0,16.32565125745792,4,0.18,34,10,300,Card,2,Yes,No,3,24.268100900149378,Technical,4.0,1,0.76,0.41,31,Unsatisfied,3
Male,39,USA,New York,Individual,57,Web,Quarterly,10,0,13.604429715040924,1,0.0,5,20,1140,Card,1,No,No,1,15.575160636587029,,4.0,0,0.73,0.29,37,Satisfied,0
Female,33,UK,Delhi,Individual,5,Web,Quarterly,26,7,12.33463374850118,2,-0.01,7,30,150,Bank Transfer,1,No,No,3,8.244010997863496,Billing,5.0,0,0.36,0.28,14,Satisfied,1
Female,60,Australia,Dhaka,Individual,57,Mobile,Monthly,41,0,9.81690672621438,2,-0.03,5,10,570,Card,1,No,Yes,0,28.69170293252637,Billing,3.0,1,0.81,0.43,28,Satisfied,0
Male,70,India,Delhi,Enterprise,45,Mobile,Monthly,10,7,8.552113670445989,9,0.24,11,70,3150,Bank Transfer,0,Yes,No,0,18.773476107111414,Technical,5.0,0,0.82,0.3,29,Neutral,1
Male,56,USA,Sydney,Individual,45,Web,Monthly,0,5,15.450104123696024,12,-0.01,8,50,2250,Card,1,No,No,1,35.85096304332143,Technical,3.0,0,0.81,0.36,6,Neutral,0
Male,72,Bangladesh,Berlin,Individual,36,Web,Yearly,6,0,13.198186373717878,5,0.19,6,10,360,Card,0,Yes,No,2,24.346850206702378,Billing,3.0,0,0.6,0.42,-18,Satisfied,0
Female,73,Canada,Toronto,Individual,44,Referral,Quarterly,38,6,25.14990378544023,7,-0.18,6,30,1320,Card,0,No,Yes,1,29.2632797164923,Billing,3.0,1,0.52,0.07,-22,Neutral,0
Male,36,UK,London,SME,24,Web,Quarterly,21,6,23.59275933348257,5,0.07,12,30,720,Bank Transfer,1,No,No,0,18.250832823315324,,4.0,0,0.25,0.21,14,Neutral,1
Male,38,Germany,London,SME,41,Web,Quarterly,33,5,19.24269763554693,3,0.06,11,10,410,PayPal,2,Yes,Yes,0,19.419865471039035,Technical,5.0,0,0.27,0.02,19,Satisfied,1
Female,49,Germany,Delhi,Individual,12,Web,Quarterly,13,4,20.6827603630559,2,0.08,12,50,600,PayPal,3,No,No,1,15.53521015042384,Technical,5.0,0,0.2,0.05,56,Satisfied,0
Male,37,USA,Dhaka,Individual,51,Referral,Monthly,43,5,14.349265796744644,3,-0.06,15,10,510,Bank Transfer,0,Yes,No,1,46.47432950889751,Billing,3.0,0,0.41,0.3,8,Satisfied,2
Male,43,UK,Sydney,Individual,35,Web,Quarterly,38,5,9.33630210121827,2,0.03,0,20,700,Card,1,No,Yes,1,32.437583039981725,Technical,3.0,1,0.56,0.49,-82,Satisfied,1
Female,42,Germany,London,Individual,28,Web,Yearly,40,5,26.548954704694967,10,0.15,1,50,1400,PayPal,0,Yes,No,0,6.342781063555709,Service,4.0,1,0.69,0.2,18,Satisfied,0
Male,53,India,New York,Individual,48,Mobile,Yearly,15,2,1.0,6,-0.04,0,20,960,Card,0,No,No,1,27.10115800063349,Billing,4.0,0,0.18,0.14,38,Satisfied,3
Female,50,Bangladesh,Dhaka,SME,3,Web,Monthly,31,5,19.90108101494395,9,0.12,30,30,90,PayPal,1,No,No,2,32.83449048644184,Billing,3.0,1,0.31,0.28,7,Unsatisfied,1
Male,72,India,Delhi,Individual,19,Web,Monthly,24,7,10.838460523384184,6,-0.2,3,20,380,Card,0,No,No,3,21.494476565670453,Technical,4.0,1,0.73,0.08,17,Satisfied,0
Male,55,India,Berlin,Individual,46,Web,Yearly,21,1,18.140504657397983,4,-0.12,6,30,1380,Card,0,No,No,0,31.907563252336544,,4.0,0,0.64,0.23,-2,Unsatisfied,3
